,language_initial,koryakov_db_id,eng_vil_name,rus_vil_name,lang_1_K,lang_2_K,lang_1_S,lang_2_S,same_languages,name_1885,name_1895,name_1926,name_2010,census_1885,census_1895,census_1926,census_2010,Lat,Lon,Republic,Region,elevation,LevK_comments,kutans,Family,language
758,Lezgian ,3075.0,Karchag,Карчаг,Lezgian,,Lezgian,,True,Карчаг (Куарчаг),"Кирчаг (Куарчаг, Дере-Кеп)",Карчаг,Карчаг,754.0,761.0,724.0,1738.0,41.77369,48.15948,Daghestan,,309.227447509766,,not_kutan,Lezgic,Lezgian 
759,Lezgian ,3125.0,Kasumkent,Касумкент,Lezgian,,Lezgian,,True,Касум-кент (Касума-хюр),Касум-Кент (Касюма-Хюр),Касум-Кент,Касумкент,580.0,623.0,1258.0,13234.0,41.6789,48.1394,Daghestan,,500.512512207031,,not_kutan,Lezgic,Lezgian 
760,Lezgian ,3447.0,Kakhtsug,Кахцуг,Lezgian,,Lezgian,,True,Кахцуг,Кахцуг,Кахцуг,Кахцуг,488.0,441.0,394.0,643.0,41.59957,48.06005,Daghestan,,697.7901000976559,,not_kutan,Lezgic,Lezgian 
761,Lezgian ,3393.0,Kachalkent,Качалкент,Lezgian,,Lezgian,,True,Качал-кент (Гачала-хюр),Качал-Кент (Гячала-хюр),Качал-Кент,Качалкент,239.0,241.0,217.0,258.0,41.66885,48.04288,Daghestan,,691.3734741210941,,not_kutan,Lezgic,Lezgian 
762,Lezgian ,3999.0,Kiler,Килер,Lezgian,,Lezgian,,True,,,Микрах-Казм.,Килер,,,458.0,395.0,41.37989,47.901990000000005,Daghestan,,1163.45422363281,,not_kutan,Lezgic,Lezgian 
763,Lezgian ,3333.0,Kirka,Кирка,Lezgian,,Lezgian,,True,,,Кирка-Казмаляр,Кирка,,,96.0,1252.0,41.5369,48.1894,Daghestan,,571.179504394531,,not_kutan,Lezgic,Lezgian 
764,Lezgian ,3135.0,Kontsil',Конциль,Lezgian,,Lezgian,,True,Канциль (Куанциль),"Канзиль (Канузиль, Куанциль)",Конциль,Конциль,636.0,604.0,603.0,428.0,41.751813,48.018508000000004,Daghestan,,900.854370117188,,not_kutan,Lezgic,Lezgian 
765,Lezgian ,3161.0,Kochkhyur (Kuchkhyur),Кочхюр,Lezgian,,Lezgian,,True,Кочкор (Кюч-хюр),Кочхер (Кюч-хюр),Кочхюр,Кочхюр,1134.0,1127.0,865.0,0.0,41.5225,47.86562,Daghestan,,1423.30456542969,,not_kutan,Lezgic,Lezgian 
766,Lezgian ,3145.0,Kug,Куг,Lezgian,,Lezgian,,True,Куг,Куг (Икол),Куг,Куг,579.0,611.0,696.0,862.0,41.7711,47.9647,Daghestan,,1202.62145996094,,not_kutan,Lezgic,Lezgian 
767,Lezgian ,3179.0,Kuysun,Куйсун,Lezgian,,Lezgian,,True,,,Койсун-Казмаляр,Куйсун,,,160.0,3194.0,41.573029999999996,48.28712,Daghestan,,462.89773559570295,,not_kutan,Lezgic,Lezgian 
768,Lezgian ,3019.0,Kukvaz,Кукваз,Lezgian,,Lezgian,,True,Куказ (Коказ),Куказ (Коказ),Коказ,Кукваз,317.0,324.0,262.0,187.0,41.60103,47.70543,Daghestan,,1471.47888183594,,not_kutan,Lezgic,Lezgian 
769,Lezgian ,3157.0,Kurakh,Курах,Lezgian,,Lezgian,,True,Курах (Кура),Курах,Курах,Курах,1867.0,1751.0,1993.0,3236.0,41.5842,47.7842,Daghestan,,1339.51025390625,,not_kutan,Lezgic,Lezgian 
770,Lezgian ,3159.0,Kurkent,Куркент,Lezgian,,Lezgian,,True,Кюр-кент (Кура-хюр),"Кур-Кент (Кюр-Кент, Кюра-хюра)",Куркент,Куркент,931.0,896.0,1136.0,4074.0,41.7133,48.1094,Daghestan,,593.740051269531,,not_kutan,Lezgic,Lezgian 
771,Lezgian ,3939.0,Kurukal,Курукал,Lezgian,,Lezgian,,True,,,Крукаль,Курукал,,,63.0,880.0,41.43333,47.6875,Daghestan,,1157.70874023438,,not_kutan,Lezgic,Lezgian 
772,Lezgian ,3981.0,Kurush,Куруш,Lezgian,,Lezgian,,True,Куруш,Куруш,Куруш,Куруш,4760.0,4039.0,3694.0,828.0,41.28083,47.83,Daghestan,,2498.0,,not_kutan,Lezgic,Lezgian 
773,Lezgian ,3433.0,Kutul,Кутул,Lezgian,,Lezgian,,True,Кутуль,Кутул,Кутул,Кутул,370.0,358.0,225.0,195.0,41.545759999999994,47.9666,Daghestan,,996.8877563476559,,not_kutan,Lezgic,Lezgian 
774,Lezgian ,3105.0,Kchun-Kazmalyar,Кчун-Казмаляр,Lezgian,,Lezgian,,True,,,Кучун-Казм.,Кчун-Казмаляр,,,135.0,723.0,41.762609999999995,48.48966,Daghestan,,112.605186462402,,not_kutan,Lezgic,Lezgian 
775,Lezgian ,4073.0,Lakun,Лакун,Lezgian,,Lezgian,,True,Лукун (Лакун),"Лукун (Лакун, Любюн)",Лакун,Лакун,79.0,81.0,110.0,13.0,41.52402,47.53252,Daghestan,,1476.35498046875,,not_kutan,Lezgic,Lezgian 
776,Lezgian ,3983.0,Lutkun,Луткун,Lezgian,,Lezgian,,True,Латкун (Луткун),"Луткун (Латкун, Ляткун, Лядкун)",Луткун,Луткун,691.0,635.0,608.0,2790.0,41.4844,47.6861,Daghestan,,1149.05505371094,,not_kutan,Lezgic,Lezgian 
777,Lezgian ,3175.0,Magaramkent,Магарамкент,Lezgian,,Lezgian,,True,Маграм-кент (Маграмди-хюр),"Магерам-Кент (Магеран-Кент, Маграмди-Хюр)",Магарам-Кент,Магарамкент,369.0,312.0,494.0,6951.0,41.6186,48.3514,Daghestan,,356.12863159179705,,not_kutan,Lezgic,Lezgian 
778,Lezgian ,4035.0,Midzhakh,Миджах,Lezgian,,Lezgian,,True,Миджах (Мичаг),Миджах (Мичах),Миджах,Миджах,460.0,442.0,250.0,152.0,41.395434,47.6411,Daghestan,,1314.98876953125,,not_kutan,Lezgic,Lezgian 
779,Lezgian ,3995.0,Miskindzha,Мискинджа,Lezgian,,Lezgian,,True,Мискинджа (Мискиск),Мискинджа (Мискиск),Мискинджа,Мискинджа,2833.0,2753.0,1821.0,3518.0,41.4242,47.8428,Daghestan,,1025.54614257813,,not_kutan,Lezgic,Lezgian 
780,Lezgian ,1959.0,Mollakent,Моллакент,Lezgian,,Lezgian,,True,Молла-кент,Молла-Кент,Молла-Кент,Моллакент,40.0,36.0,79.0,1020.0,41.9233,48.3864,Daghestan,,-16.099969863891598,,not_kutan,Lezgic,Lezgian 
781,Lezgian ,3197.0,Mugergan,Мугерган,Lezgian,,Lezgian,,True,,,Мугерган-Казм.,Мугерган,,,341.0,1539.0,41.519797,48.175977,Daghestan,,576.883544921875,,not_kutan,Lezgic,Lezgian 
782,Lezgian ,3123.0,Novaya Maka,Новая Мака,Lezgian,,Lezgian,,True,Янан-кала (Кей-келе),Янан-Кала (Кей-Келе),Янан-Кала,Новая Мака,99.0,80.0,28.0,3704.0,41.772025,48.359721,Daghestan,,189.357086181641,,not_kutan,Lezgic,Lezgian 
783,Lezgian ,3199.0,Nyutyug,Нютюг,Lezgian,,Lezgian,,True,Нютюг (Ницюг),"Нютюг (Нетик, Ницюг)",Нютюг,Нютюг,690.0,671.0,695.0,1231.0,41.75392,48.11773,Daghestan,,399.897338867187,,not_kutan,Lezgic,Lezgian 
784,Lezgian ,3203.0,Orta-Stal,Орта-Стал,Lezgian,,Lezgian,,True,Орта-Сталь (Кулан-Сталь),"Орта-Стал (Кулан-Стал, Средний Стал)",Орта-Сталь,Орта-Стал,701.0,655.0,1049.0,2842.0,41.70335,48.17075,Daghestan,,562.41650390625,,not_kutan,Lezgic,Lezgian 
785,Lezgian ,3207.0,Oruzhba,Оружба,Lezgian,,Lezgian,,True,Орудж-оба (Урудж-уба),Орудж-Оба (Урудж-Оба),Орудж-Оба,Оружба,143.0,107.0,199.0,1840.0,41.775686,48.432854,Daghestan,,128.884902954102,,not_kutan,Lezgic,Lezgian 
786,Lezgian ,3291.0,Piperkent,Пиперкент,Lezgian,,Lezgian,,True,Пинер-кент (Пинера-хюр),Пипер-Кент (Пиперахюр),Пипер-Кент,Пиперкент,365.0,233.0,174.0,226.0,41.59186,48.147259999999996,Daghestan,,926.7883911132809,,not_kutan,Lezgic,Lezgian 
787,Lezgian ,3053.0,Ptikent,Птикент,Lezgian,,Lezgian,,True,Пути-кент (Птиди-хюр),"Пути-Кент (Птидихюр, Пти-Кент)",Пти Кент,Птикент,211.0,191.0,174.0,265.0,41.58452,48.109590000000004,Daghestan,,1043.77307128906,,not_kutan,Lezgic,Lezgian 
788,Lezgian ,3087.0,Rugun,Ругун,Lezgian,,Lezgian,,True,Ругун,Ругун (Рукун),Ругун,Ругун,64.0,59.0,92.0,149.0,41.595917,47.995977,Daghestan,,1162.18347167969,,not_kutan,Lezgic,Lezgian 
789,Lezgian ,3395.0,Saidkent,Саидкент,Lezgian,,Lezgian,,True,Саид-кент (Сендар),Сеид-Кент (Сеидыр),Сеид Кент,Саидкент,298.0,281.0,315.0,1007.0,41.70213,48.11319,Daghestan,,568.088439941406,,not_kutan,Lezgic,Lezgian 
790,Lezgian ,3293.0,Saytarkent,Сайтаркент,Lezgian,,Lezgian,,True,Сайтар-кент (Сейтара-хюр),Сайтар-Кент (Сайтар-хюр),Сайтар-Кент,Сайтаркент,458.0,421.0,347.0,462.0,41.58508,48.12701,Daghestan,,996.0439453125,,not_kutan,Lezgic,Lezgian 
791,Lezgian ,3249.0,Samur,Самур,Lezgian,,Lezgian,,True,,,Захраб-Кент-Казмаляр,Самур,,,224.0,3432.0,41.829176000000004,48.487012,Daghestan,,31.9496669769287,,not_kutan,Lezgic,Lezgian 
792,Lezgian ,3451.0,Sarag,Сараг,Lezgian,,Lezgian,,True,,,Сарак,Сараг,,,78.0,28.0,41.60273,48.0164,Daghestan,,1040.12365722656,,not_kutan,Lezgic,Lezgian 
793,Lezgian ,3143.0,Sardarkent,Сардаркент,Lezgian,,Lezgian,,True,Сардар-кент (Сардари-хюр),Сардар-Кент (Сардахи-хюр),Сардар-Кент,Сардаркент,152.0,147.0,178.0,721.0,41.7255,48.0622,Daghestan,,680.3480224609381,,not_kutan,Lezgic,Lezgian 
794,Lezgian ,4031.0,Smugul,Смугул,Lezgian,,Lezgian,,True,Семагул (Сумугул),Сумугуль (Семагуль),Сумугул,Смугул,759.0,742.0,466.0,540.0,41.381678,47.633713,Daghestan,,1326.77294921875,,not_kutan,Lezgic,Lezgian 
795,Lezgian ,3243.0,Tagirkent-Kazmalyar,Тагиркент-Казмаляр,Lezgian,,Lezgian,,True,,,Тагир-Кент-Казмаляр,Тагиркент-Казмаляр,,,504.0,3004.0,41.814927000000004,48.511106,Daghestan,,41.8319892883301,,not_kutan,Lezgic,Lezgian 
796,Lezgian ,3055.0,Tatarkhankent,Татарханкент,Lezgian,,Lezgian,,True,Татар-хан-кент (Татарханди-хюр),Татар-хан-Кент (Татар-ханди-хюр),Татархан Кент,Татарханкент,523.0,470.0,545.0,143.0,41.58361,48.09608,Daghestan,,964.1377563476559,,not_kutan,Lezgic,Lezgian 
797,Lezgian ,4001.0,Tekipirkent,Текипиркент,Lezgian,,Lezgian,,True,Теки (Пир-Кенд),"Теке (Пир-Кенд, Теке-Пир-Кенд)",Теки-Пиркент,Текипиркент,322.0,324.0,208.0,284.0,41.342009999999995,47.88615,Daghestan,,1589.3356933593802,,not_kutan,Lezgic,Lezgian 
798,Lezgian ,3265.0,Trkal,Тркал,Lezgian,,Lezgian,,True,Тиркал,Тркал (Тиркал),Тркал,Тркал,485.0,473.0,372.0,25.0,41.716681,47.970481,Daghestan,,1080.54528808594,,not_kutan,Lezgic,Lezgian 
799,Lezgian ,3289.0,Ullugatag,Уллугатаг,Lezgian,,Lezgian,,True,Уллу-Гатаг (Чехе-Гатаг),"Уллу-Гатах (Уллу-Гетах, Чехе-Гетах)",Уллу-Готаг,Уллугатаг,653.0,581.0,542.0,633.0,41.6031,48.1256,Daghestan,,806.468627929688,,not_kutan,Lezgic,Lezgian 
800,Lezgian ,3975.0,Usukhchay,Усухчай,Lezgian,,Lezgian,,True,,,Усух-Чай,Усухчай,,,154.0,1881.0,41.424735999999996,47.922987,Daghestan,,852.6452026367191,,not_kutan,Lezgic,Lezgian 
801,Lezgian ,4043.0,Ukhul,Ухул,Lezgian,,Lezgian,,True,Ухул (Егыл),Ухул (Егыл),Ухул,Ухул,1110.0,1112.0,473.0,222.0,41.35303,47.740809999999996,Daghestan,,2175.53149414063,,not_kutan,Lezgic,Lezgian 
802,Lezgian ,4051.0,Filya,Филя,Lezgian,,Lezgian,,True,Филя (Филе),Филя (Филе),Филя,,1102.0,1178.0,799.0,,41.71803,48.46103,Daghestan,,176.350662231445,явно одно и то же село,not_kutan,Lezgic,Lezgian 
803,Lezgian ,4067.0,Khlyut,Хлют,Lezgian,,Lezgian,,True,Кюлютль (Кюлид),"Хулют (Кюлютль, Кюлитар, Кюлид)",Хулют,Хлют,894.0,881.0,787.0,2069.0,41.496274,47.533823999999996,Daghestan,,1217.13757324219,,not_kutan,Lezgic,Lezgian 
804,Lezgian ,3185.0,Khodzha-Kazmalyar,Ходжа-Казмаляр,Lezgian,,Lezgian,,True,,,Ходжа-Кент Казмаляры,Ходжа-Казмаляр,,,127.0,1443.0,41.72534,48.438,Daghestan,,195.14880371093798,,not_kutan,Lezgic,Lezgian 
805,Lezgian ,3335.0,Khorel',Хорель,Lezgian,,Lezgian,,True,,,Хорель-Казмаляр,Хорель,,,50.0,1013.0,41.53763,48.200109999999995,Daghestan,,544.562255859375,,not_kutan,Lezgic,Lezgian 
806,Lezgian ,3423.0,Khpedzh,Хпедж,Lezgian,,Lezgian,,True,Хпедж (Хипеч),"Хпедж (Хпечь, Хипечь, Хипеджар)",Хпедж,Хпедж,510.0,559.0,533.0,244.0,41.62212,47.72586,Daghestan,,1596.52734375,,not_kutan,Lezgic,Lezgian 
807,Lezgian ,4063.0,Khryug,Хрюг,Lezgian,,Lezgian,,True,Хрюк (Хурюк),Хрюк (Хурюк),Хрюк,Хрюг,1525.0,1488.0,1117.0,2240.0,41.4892,47.6044,Daghestan,,1200.00646972656,,not_kutan,Lezgic,Lezgian 
808,Lezgian ,3027.0,Khtun,Хтун,Lezgian,,Lezgian,,True,Хтун (Хотун),Хтун (Хотун),Хутун,Хтун,277.0,253.0,120.0,140.0,41.58408,48.1739,Daghestan,,977.1296997070309,,not_kutan,Lezgic,Lezgian 
809,Lezgian ,3259.0,Khtun-Kazmalyar,Хтун-Казмаляр,Lezgian,,Lezgian,,True,,,Хтун-Казмаляр,Хтун-Казмаляр,,,217.0,1511.0,41.81114,48.518840000000004,Daghestan,,41.7496109008789,,not_kutan,Lezgic,Lezgian 
810,Lezgian ,3133.0,Khyurekhyur,Хюрехюр,Lezgian,,Lezgian,,True,Хюра-хюр,Хюре-хюр (Хора-хур),Хюре-Хюр,Хюрехюр,311.0,377.0,360.0,356.0,41.5591,47.7417,Daghestan,,1976.60363769531,,not_kutan,Lezgic,Lezgian 
811,Lezgian ,3267.0,Tslak,Цлак,Lezgian,,Lezgian,,True,Целяк,Целяк (Цлак),Цлак,Цлак,441.0,439.0,414.0,146.0,41.712720000000004,47.93997,Daghestan,,1105.70166015625,,not_kutan,Lezgic,Lezgian 
812,Lezgian ,3391.0,Tsmur,Цмур,Lezgian,,Lezgian,,True,Цмур (Цумур),Цмур (Цумур),Цмур,Цмур,598.0,668.0,578.0,625.0,41.6842,48.0567,Daghestan,,657.294189453125,,not_kutan,Lezgic,Lezgian 
813,Lezgian ,3397.0,Tsnal,Цнал,Lezgian,,Lezgian,,True,Цинал,"Цнал (Цинал, Цнам)",Цнал,Цнал,889.0,939.0,728.0,672.0,41.69641,47.99767,Daghestan,,1040.45007324219,,not_kutan,Lezgic,Lezgian 
814,Lezgian ,3263.0,Chakhchakh-Kazmalyar,Чахчах-Казмаляр,Lezgian,,Lezgian,,True,,,Чахчах-Казмаляр,Чахчах-Казмаляр,,,198.0,1928.0,41.78651,48.50046,Daghestan,,81.0682754516602,,not_kutan,Lezgic,Lezgian 
815,Lezgian ,3201.0,Chilikar,Чиликар,Lezgian,,Lezgian,,True,Чилихар (Чилих),Чилихар (Чилих),Чиликар,Чиликар,373.0,353.0,406.0,485.0,41.74196,48.065,Daghestan,,750.970703125,,not_kutan,Lezgic,Lezgian 
816,Lezgian ,3419.0,Shimikhyur,Шимихюр,Lezgian,,Lezgian,,True,Шими-хюр,Шими-хюр (Химер),Шимихюр,Шимихюр,330.0,372.0,398.0,427.0,41.6539,47.6994,Daghestan,,1831.21240234375,,not_kutan,Lezgic,Lezgian 
817,Lezgian ,3095.0,Shikhikent,Шихикент,Lezgian,,Lezgian,,True,Шахи-кент (Шехиди-хюр),"Шахи-Кент (Шихи-Кент, Шехида-Хюр)",Шихи-Кент,Шихикент,481.0,439.0,423.0,964.0,41.604121,48.165102000000005,Daghestan,,795.7763061523441,,not_kutan,Lezgic,Lezgian 
818,Lezgian ,3427.0,Shtul,Штул,Lezgian,,Lezgian,,True,Штул (Шитуль),"Штул (Шитул, Шутуплу)",Штул,Штул,1191.0,1102.0,793.0,258.0,41.554702,47.919292999999996,Daghestan,,1094.68725585938,,not_kutan,Lezgic,Lezgian 
819,Lezgian ,3077.0,Ekendil',Экендиль,Lezgian,,Lezgian,,True,Экендил (Екен),"Экендил (Екен, Дере-К-)",Экендиль,Экендиль,183.0,166.0,179.0,473.0,41.755179999999996,48.13179,Daghestan,,376.446441650391,,not_kutan,Lezgic,Lezgian 
820,Lezgian ,3009.0,Yukhari-Arkhit,Юхари-Архит,Lezgian,,Lezgian,,True,Юхари-Архит (Вини-Ерахт),"Юхари-Аркит (Вини-Ерахт, Верхний Аркит",Юхари-Архит,Юхари-Архит,323.0,295.0,280.0,419.0,41.7405,47.95878,Daghestan,,890.739624023438,,not_kutan,Lezgic,Lezgian 
821,Lezgian ,3069.0,Yukhari-Zakhit,Юхари-Захит,Lezgian,,Lezgian,,True,Захит-наби (Вини-Захит),Захит-Наби (Вини-Захит),Юхари-Закит,Юхари-Захит,372.0,370.0,325.0,0.0,41.697790000000005,47.9426,Daghestan,,1153.78369140625,,not_kutan,Lezgic,Lezgian 
822,Lezgian ,3205.0,Yukhari-Stal,Юхари-Стал,Lezgian,,Lezgian,,True,Юхари-Сталь (Вини-Сталь),"Юхари-Стал (Вини-Стал, Верхний Стал, Килик-Гялан-Кюр)",Юхари-Сталь,Юхари-Стал,574.0,517.0,710.0,1709.0,41.70734,48.1548,Daghestan,,592.748046875,,not_kutan,Lezgic,Lezgian 
823,Lezgian ,2997.0,Yukhari-Kartas,Юхарикартас,Lezgian,,Lezgian,,True,Юхари-Картас (Вини-Картас),"Юхари-Картас (Вини-Картас, Верхний-Картас)",Юхари-Картас,Юхарикартас,649.0,646.0,511.0,281.0,41.62364,48.10125,Daghestan,,884.193115234375,,not_kutan,Lezgic,Lezgian 
824,Lezgian ,4099.0,Yalak,Ялак,Lezgian,,Lezgian,,True,Ялак (Ялах),"Ялак (Ялах, Елик)",Ялах,Ялак,911.0,878.0,704.0,593.0,41.532245,47.605391,Daghestan,,1686.08679199219,,not_kutan,Lezgic,Lezgian 
825,Lezgian ,3215.0,Yarukvalar,Яруквалар,Lezgian,,Lezgian,,True,,,Яру-Колар,Яруквалар,,,1387.0,436.0,41.79842,48.41318,Daghestan,,110.90608215331999,,not_kutan,Lezgic,Lezgian 
826,North Azerbaijani ,2035.0,Bil'gadi,Бильгади,North Azerbaijani,,North Azerbaijani,,True,,,Бильгади Казмаляр,Бильгади,,,176.0,640.0,42.085809999999995,48.13462,Daghestan,,198.375442504883,,not_kutan,Turkic,North Azerbaijani 
827,North Azerbaijani ,1987.0,Velikent,Великент,North Azerbaijani,,North Azerbaijani,,True,Вели-кент (Вали-кент),Великент (Вали-Кент),Великент,Великент,967.0,975.0,1194.0,4203.0,42.1875,48.0647,Daghestan,,55.1213874816895,,not_kutan,Turkic,North Azerbaijani 
828,North Azerbaijani ,2005.0,Darvag,Дарваг,North Azerbaijani,,North Azerbaijani,,True,Дарваг,Дарваг,Дарваг,Дарваг,961.0,968.0,1220.0,2889.0,42.022285,48.065912,Daghestan,,355.02688598632795,,not_kutan,Turkic,North Azerbaijani 
829,North Azerbaijani ,2007.0,Delichoban,Деличобан,North Azerbaijani,,North Azerbaijani,,True,Деличобан,Деличобан (Деличибок),Деличубан,Деличобан,521.0,487.0,422.0,2216.0,42.19877,48.09467,Daghestan,,19.7854690551758,,not_kutan,Turkic,North Azerbaijani 
830,North Azerbaijani ,2021.0,Dzhalgan,Джалган,North Azerbaijani,,North Azerbaijani,,True,Джалга,Джалган (Джалга),Джалган,Джалган,271.0,272.0,442.0,724.0,42.02454,48.262240000000006,Daghestan,,527.816833496094,,not_kutan,Turkic,North Azerbaijani 
831,North Azerbaijani ,2023.0,Dzhemikent,Джемикент,North Azerbaijani,,North Azerbaijani,,True,Джеми-кент,Джими-Кент (Джеми-Кент),Джемикент,Джемикент,687.0,647.0,655.0,2555.0,42.23575,48.041140000000006,Daghestan,,33.7446327209473,,not_kutan,Turkic,North Azerbaijani 
832,North Azerbaijani ,2031.0,Zid'yan,Зидьян,North Azerbaijani,,North Azerbaijani,,True,Задiан,Задиан (Зидиан),Зидьян,Зидьян,533.0,532.0,555.0,150.0,42.050776,48.142558,Daghestan,,481.721801757813,,not_kutan,Turkic,North Azerbaijani 
833,North Azerbaijani ,2037.0,Zid'yan-Kazmalyar,Зидьян-Казмаляр,North Azerbaijani,,North Azerbaijani,,True,,,Зидьян Казмалар,Зидьян-Казмаляр,,,330.0,977.0,42.079570000000004,48.15655,Daghestan,,203.86637878418,,not_kutan,Turkic,North Azerbaijani 
834,North Azerbaijani ,1997.0,Kala,Кала,North Azerbaijani,,North Azerbaijani,,True,Хан-Мамед-кала,Хан-Мамед-Гала,Мамед-Кала,Кала,160.0,167.0,153.0,1751.0,42.1464,48.1634,Daghestan,,14.7475910186768,Дербентский район,not_kutan,Turkic,North Azerbaijani 
835,North Azerbaijani ,2079.0,Maraga,Марага,North Azerbaijani,,North Azerbaijani,,True,Марага,Марага,Марага,Марага,1791.0,1812.0,1933.0,1794.0,41.9633,48.1208,Daghestan,,444.72998046875,,not_kutan,Turkic,North Azerbaijani 
836,North Azerbaijani ,2081.0,Mitagi,Митаги,North Azerbaijani,,North Azerbaijani,,True,Митаги,Митаги,Митаги,Митаги,769.0,781.0,548.0,648.0,42.01736,48.19083,Daghestan,,643.211975097656,,not_kutan,Turkic,North Azerbaijani 
837,North Azerbaijani ,2083.0,Mitagi-Kazmalyar,Митаги-Казмаляр,North Azerbaijani,,North Azerbaijani,,True,,,Митаги Верх.,Митаги-Казмаляр,,,186.0,1177.0,42.035494,48.204803999999996,Daghestan,,296.66094970703097,"Митаги Верх., объединены?",not_kutan,Turkic,North Azerbaijani 
838,North Azerbaijani ,2085.0,Mitagi-Kazmalyar,Митаги-Казмаляр,North Azerbaijani,,North Azerbaijani,,True,,,Митаги Нижн.,,,,90.0,,42.035494,48.204803999999996,Daghestan,,296.66094970703097,"Митаги Верх., объединены?",not_kutan,Turkic,North Azerbaijani 
839,North Azerbaijani ,2089.0,Mugarty,Мугарты,North Azerbaijani,,North Azerbaijani,,True,Мугатыр,Мугатыр (Мигатыр),Мугатыр,Мугарты,934.0,953.0,871.0,1616.0,41.9947,48.1614,Daghestan,,442.192016601563,,not_kutan,Turkic,North Azerbaijani 
840,North Azerbaijani ,3977.0,Nizhniy Katrukh,Нижний Катрух,North Azerbaijani,,North Azerbaijani,,True,Катрух нижний (Лу-Чатлух),"Нижний Катрух, Большой (Лу-Чатлух)",Нижн. Катрух,Нижний Катрух,766.0,784.0,885.0,431.0,41.742979,47.203482,Daghestan,,1846.1594238281302,,not_kutan,Turkic,North Azerbaijani 
841,North Azerbaijani ,2091.0,Padar,Падар,North Azerbaijani,,North Azerbaijani,,True,Падар,Падар,Падар,Падар,292.0,289.0,349.0,2265.0,42.19939,48.051790000000004,Daghestan,,56.5578727722168,,not_kutan,Turkic,North Azerbaijani 
842,North Azerbaijani ,2093.0,Rukel',Рукель,North Azerbaijani,,North Azerbaijani,,True,Рукель (Рукал),Рукел (Рукал),Рукель,Рукель,1162.0,1212.0,1094.0,2742.0,41.9881,48.2253,Daghestan,,596.45361328125,,not_kutan,Turkic,North Azerbaijani 
843,North Azerbaijani ,2087.0,Sabnova,Сабнова,North Azerbaijani,,North Azerbaijani,,True,,,Сабнова,Сабнова,,,537.0,3823.0,42.063171999999994,48.254419,Daghestan,,283.747222900391,,not_kutan,Turkic,North Azerbaijani 
844,North Azerbaijani ,2001.0,Salik,Салик,North Azerbaijani,,North Azerbaijani,,True,Салик (Селик),Салик (Селик),Селек,Салик,161.0,71.0,178.0,1766.0,42.17335,48.08635,Daghestan,,42.56959915161129,,not_kutan,Turkic,North Azerbaijani 
845,North Azerbaijani ,2097.0,Tatlyar,Татляр,North Azerbaijani,,North Azerbaijani,,True,Татлар,Татляр,Татляр,Татляр,341.0,342.0,359.0,1510.0,42.2003,48.0269,Daghestan,,68.1160202026367,,not_kutan,Turkic,North Azerbaijani 
846,North Azerbaijani ,2119.0,Tsanak,Цанак,North Azerbaijani,,North Azerbaijani,,True,Цанак,Цанак,Цанак,Цанак,413.0,464.0,466.0,909.0,41.94266,48.04137,Daghestan,,524.413391113281,,not_kutan,Turkic,North Azerbaijani 
847,Rutul ,3959.0,Ikhrek,Ихрек,Rutul,,Rutul,,True,Ихрек (Иги-рак),"Ихрек (Игирак, Икраг, Гирак)",Ихрек,Ихрек,1725.0,1669.0,1456.0,2049.0,41.693931,47.210004999999995,Daghestan,,1792.92919921875,,not_kutan,Lezgic,Rutul 
848,Rutul ,3987.0,Kina,Кина,Rutul,,Rutul,,True,Кина,Кина (Хина),Кина,Кина,240.0,262.0,196.0,653.0,41.6166,47.2647,Daghestan,,1573.32702636719,,not_kutan,Lezgic,Rutul 
849,Rutul ,4023.0,Kiche,Киче,Rutul,,Rutul,,True,Кича,Кича (Кичаллы),Кича,Киче,173.0,162.0,188.0,439.0,41.531459999999996,47.48171,Daghestan,,1291.65612792969,,not_kutan,Lezgic,Rutul 
850,Rutul ,4025.0,Kufa,Куфа,Rutul,,Rutul,,True,,,Куфа,Куфа,,,82.0,313.0,41.564115,47.376937,Daghestan,,1372.60388183594,,not_kutan,Lezgic,Rutul 
851,Rutul ,3985.0,Luchek,Лучек,Rutul,,Rutul,,True,Лучек (Лючек),Лучек (Лючек),Лучек,Лучек,494.0,483.0,520.0,478.0,41.60988,47.307307,Daghestan,,1459.64611816406,,not_kutan,Lezgic,Rutul 
852,Rutul ,4011.0,Myukhrek,Мюхрек,Rutul,,Rutul,,True,Михрек (Мих-рак),Михрек (Михрак),Мюхрек,Мюхрек,694.0,697.0,382.0,191.0,41.667696,47.280013000000004,Daghestan,,1729.5187988281302,,not_kutan,Lezgic,Rutul 
853,Rutul ,4021.0,Rutul,Рутул,Rutul,,Rutul,,True,Рутул (Мюхид),"Рутул (Мюхяд, Мюяд)",Рутул,Рутул,2127.0,1990.0,1769.0,4131.0,41.5342,47.4269,Daghestan,,1342.49267578125,,not_kutan,Lezgic,Rutul 
854,Rutul ,4057.0,Khnov,Хнов,Rutul,,Rutul,,True,"Хнов (Хин, Хноу)","Хнов (Хин, Хноу)",Хнов,Хнов,1887.0,1892.0,1467.0,2063.0,41.378607,47.443605,Daghestan,,1836.39538574219,,not_kutan,Lezgic,Rutul 
